long,lat,variety,seeding_rate,seed_spacing,speed
-91.8462318,40.37842685,P1498,38.3992,5.4451,4.75
-91.8462319,40.37840775,P1498,38.3292,5.4551,4.76
-91.846232,40.37838865,P1498,38.3972,5.4454,4.76
-91.8462322,40.37836955,P1498,37.8842,5.5192,4.76
-91.8462326,40.37835045,P1498,37.4321,5.5858,4.76
-91.846233,40.37833125,P1498,37.5462,5.5688,4.76
-91.8462335,40.37831215,P1498,37.3791,5.5937,4.76
-91.8462334,40.37829315,P1498,37.3761,5.5942,4.76
-91.8462338,40.37827385,P1498,37.3941,5.5915,4.77
-91.8462343,40.37825485,P1498,37.3901,5.5921,4.76
-91.8462344,40.37823575,P1498,37.3651,5.5958,4.76
-91.8462347,40.37821665,P1498,37.4171,5.588,4.75
-91.846235,40.37819755,P1498,37.3771,5.594,4.75
-91.8462353,40.37817835,P1498,37.4141,5.5885,4.77
-91.8462356,40.37815925,P1498,37.3831,5.5931,4.76
-91.8462359,40.37814025,P1498,37.4311,5.586,4.76
-91.8462362,40.37812095,P1498,37.4341,5.5855,4.76
-91.8462364,40.37810195,P1498,37.4881,5.5775,4.76
-91.8462366,40.37808295,P1498,37.8932,5.5179,4.76
-91.8462373,40.37806385,P1498,38.4722,5.4348,4.75
-91.8462376,40.37804475,P1498,38.5502,5.4238,4.75
-91.8462379,40.37802575,P1498,38.5922,5.4179,4.75
-91.8462379,40.37800665,P1498,38.5212,5.4279,4.75
-91.8462387,40.37798765,P1498,38.3352,5.4542,4.74
-91.8462386,40.37796845,P1498,38.5062,5.43,4.75
-91.8462389,40.37794945,P1498,38.4272,5.4412,4.75
-91.8462387,40.37793035,P1498,38.3452,5.4528,4.75
-91.8462405,40.37791115,P1498,38.3942,5.4459,4.76
-91.8462405,40.37789215,P1498,38.4252,5.4415,4.75
-91.8462408,40.37787305,P1498,38.3802,5.4478,4.76
-91.8462416,40.37785395,P1498,38.4392,5.4395,4.75
-91.8462422,40.37783475,P1498,38.4962,5.4314,4.77
-91.8462429,40.37781575,P1498,37.5502,5.5683,4.76
-91.8462433,40.37779665,P1498,37.2671,5.6105,4.76
-91.8462429,40.37777765,P1498,37.5432,5.5693,4.74
-91.8462442,40.37775855,P1498,37.6052,5.5601,4.75
-91.8462446,40.37773945,P1498,37.3841,5.593,4.74
-91.846245,40.37772045,P1498,37.3071,5.6045,4.75
-91.8462452,40.37770125,P1498,37.3301,5.6011,4.75
-91.8462446,40.37768225,P1498,37.2931,5.6066,4.76
-91.8462447,40.37766325,P1498,37.3261,5.6017,4.75
-91.8462445,40.37764425,P1498,37.2681,5.6104,4.74
-91.8462451,40.37762515,P1498,37.2641,5.611,4.74
-91.8462451,40.37760595,P1498,37.2691,5.6102,4.75
-91.8462445,40.37758705,P1498,37.2291,5.6163,4.75
-91.8462446,40.37756795,P1498,37.2071,5.6196,4.75
-91.8462447,40.37754885,P1498,37.2711,5.6099,4.75
-91.8462451,40.37752985,P1498,37.2791,5.6087,4.74
-91.8462455,40.37751085,P1498,37.2701,5.6101,4.74
-91.846246,40.37749165,P1498,37.3041,5.605,4.74
-91.8462464,40.37747265,P1498,37.3181,5.6029,4.75
-91.8462467,40.37745355,P1498,37.3131,5.6036,4.75
-91.846247,40.37743455,P1498,37.2871,5.6075,4.75
-91.8462473,40.37741555,P1498,36.4351,5.7387,4.74
-91.8462475,40.37739655,P1498,35.2181,5.937,4.74
-91.8462477,40.37737745,P1498,34.4351,6.072,4.73
-91.8462481,40.37735845,P1498,34.4281,6.0732,4.74
-91.8462482,40.37733945,P1498,34.6061,6.042,4.73
-91.8462489,40.37732055,P1498,34.5861,6.0455,4.73
-91.8462493,40.37730155,P1498,34.6031,6.0425,4.72
-91.8462495,40.37728255,P1498,34.5581,6.0504,4.72
-91.8462497,40.37726365,P1498,34.4801,6.064,4.72
-91.8462494,40.37724475,P1498,34.4321,6.0725,4.72
-91.8462505,40.37722565,P1498,34.3941,6.0792,4.73
-91.8462501,40.37720665,P1498,34.3281,6.0909,4.74
-91.8462504,40.37718755,P1498,34.3081,6.0944,4.75
-91.8462508,40.37716855,P1498,34.3271,6.0911,4.74
-91.846251,40.37714945,P1498,34.3601,6.0852,4.74
-91.8462514,40.37713025,P1498,34.3611,6.085,4.75
-91.8462521,40.37711125,P1498,34.3361,6.0895,4.75
-91.846253,40.37709215,P1498,34.3371,6.0893,4.76
-91.8462525,40.37707305,P1498,34.3491,6.0872,4.76
-91.8462521,40.37705395,P1498,34.2911,6.0975,4.76
-91.8462527,40.37703475,P1498,34.3001,6.0959,4.76
-91.8462531,40.37701575,P1498,34.2961,6.0966,4.75
-91.8462539,40.37699685,P1498,34.3351,6.0896,4.75
-91.8462539,40.37697775,P1498,34.3231,6.0918,4.73
-91.8462537,40.37695875,P1498,34.2851,6.0985,4.73
-91.8462541,40.37693985,P1498,34.3361,6.0895,4.72
-91.8462545,40.37692075,P1498,34.3141,6.0934,4.74
-91.8462549,40.37690185,P1498,34.3051,6.095,4.73
-91.8462548,40.37688275,P1498,34.2371,6.1071,4.74
-91.8462554,40.37686375,P1498,34.2851,6.0985,4.72
-91.8462563,40.37684475,P1498,34.2781,6.0998,4.74
-91.8462564,40.37682575,P1498,34.2761,6.1001,4.74
-91.8462566,40.37680665,P1498,34.2541,6.104,4.75
-91.846257,40.37678755,P1498,34.3081,6.0944,4.75
-91.8462573,40.37676855,P1498,34.3081,6.0944,4.75
-91.8462573,40.37674945,P1498,34.3181,6.0927,4.74
-91.8462577,40.37673065,P1498,34.3601,6.0852,4.73
-91.8462577,40.37671155,P1498,34.3971,6.0787,4.74
-91.846258,40.37669245,P1498,34.4151,6.0755,4.74
-91.8462583,40.37667345,P1498,34.3601,6.0852,4.74
-91.8462589,40.37665435,P1498,34.3931,6.0794,4.75
-91.8462591,40.37663525,P1498,34.3501,6.087,4.74
-91.8462596,40.37661605,P1498,34.4221,6.0743,4.77
-91.8462595,40.37659705,P1498,34.3911,6.0797,4.76
-91.8462604,40.37657795,P1498,34.4261,6.0735,4.74
-91.8462606,40.37655885,P1498,34.4381,6.0714,4.75
-91.8462606,40.37653965,P1498,34.4831,6.0635,4.75
-91.8462609,40.37652055,P1498,34.4351,6.072,4.76
-91.8462613,40.37650145,P1498,34.4551,6.0684,4.77
-91.8462615,40.37648235,P1498,34.4611,6.0674,4.77
-91.8462617,40.37646315,P1498,34.5011,6.0603,4.77
-91.8462619,40.37644405,P1498,34.4911,6.0621,4.77
-91.8462622,40.37642485,P1498,34.5281,6.0556,4.77
-91.8462626,40.37640565,P1498,34.5191,6.0572,4.77
-91.8462624,40.37638665,P1498,34.5161,6.0577,4.76
-91.8462632,40.37636745,P1498,34.4781,6.0644,4.75
-91.8462634,40.37634835,P1498,34.4751,6.0649,4.77
-91.8462635,40.37633095,P1498,34.4631,6.067,4.77
-91.8462639,40.37631215,P1498,34.4181,6.075,4.77
-91.846264,40.37629305,P1498,34.4071,6.0769,4.75
-91.8462643,40.37627205,P1498,34.3991,6.0783,4.74
-91.8462649,40.37625295,P1498,34.4631,6.067,4.74
-91.846265,40.37623775,P1498,34.4211,6.0744,4.76
-91.8462653,40.37621685,P1498,34.4581,6.0679,4.76
-91.846266,40.37619605,P1498,34.4301,6.0728,4.74
-91.8462659,40.37617695,P1498,34.4301,6.0728,4.74
-91.8462664,40.37615795,P1498,34.4301,6.0728,4.73
-91.8462673,40.37614065,P1498,34.4301,6.0728,4.74
-91.8462667,40.37612175,P1498,34.4261,6.0735,4.74
-91.846267,40.37610265,P1498,34.4281,6.0732,4.74
-91.8462678,40.37608175,P1498,34.4381,6.0714,4.74
-91.8462679,40.37606305,P1498,34.4301,6.0728,4.72
-91.846268,40.37604395,P1498,34.4681,6.0661,4.72
-91.8462681,40.37602525,P1498,34.4681,6.0661,4.71
-91.8462686,40.37601035,P1498,34.5501,6.0518,4.49
-91.8462685,40.37599645,P1498,34.5501,6.0518,3.51
-91.8462693,40.37598465,P1498,34.5501,6.0518,3.28
-91.8462689,40.37597475,P1498,34.5501,6.0518,3.08
-91.8462693,40.37596705,P1498,34.8441,6.0007,2.21
-91.8462698,40.37596545,P1498,34.8441,6.0007,0.11
-91.8462697,40.37596545,P1498,34.8441,6.0007,0.02
-91.8461101,40.37682405,P1498,34.0921,6.1331,3.62
-91.8461102,40.37684035,P1498,34.1381,6.1248,3.91
-91.84611,40.37685915,P1498,33.9861,6.1522,4.25
-91.8461098,40.37687735,P1498,33.8431,6.1782,4.44
-91.8461098,40.37689445,P1498,33.9381,6.1609,4.5
-91.8461095,40.37691185,P1498,32.0581,6.5222,4.41
-91.8461091,40.37692895,P1498,33.0811,6.3205,4.28
-91.8461092,40.37694615,P1498,32.2421,6.485,4.29
-91.8461085,40.37696325,P1498,35.2001,5.94,4.27
-91.8461084,40.37698065,P1498,35.1811,5.9432,4.29
-91.8461082,40.37699785,P1498,35.0871,5.9591,4.3
-91.8461082,40.37701495,P1498,35.1581,5.9471,4.29
-91.8461077,40.37703235,P1498,34.8871,5.9933,4.29
-91.8461073,40.37704955,P1498,35.0141,5.9716,4.3
-91.8461073,40.37706695,P1498,34.9371,5.9847,4.31
-91.8461071,40.37708425,P1498,34.8461,6.0003,4.31
-91.8461067,40.37710155,P1498,34.7911,6.0098,4.31
-91.8461061,40.37711885,P1498,34.8411,6.0012,4.32
-91.8461057,40.37713615,P1498,34.8061,6.0072,4.31
-91.8461054,40.37715355,P1498,34.7771,6.0122,4.32
-91.846105,40.37717095,P1498,34.4611,6.0674,4.32
-91.8461048,40.37718825,P1498,34.4641,6.0669,4.32
-91.8461052,40.37720555,P1498,34.4661,6.0665,4.32
-91.8461044,40.37722285,P1498,34.4761,6.0647,4.31
-91.8461041,40.37724025,P1498,34.5081,6.0591,4.32
-91.8461039,40.37725765,P1498,34.5051,6.0596,4.33
-91.8461036,40.37727495,P1498,34.5281,6.0556,4.32
-91.8461032,40.37729235,P1498,34.5391,6.0537,4.33
-91.8461037,40.37730965,P1498,34.5591,6.0502,4.32
-91.8461032,40.37732695,P1498,34.5701,6.0482,4.31
-91.8461029,40.37734425,P1498,34.5931,6.0442,4.31
-91.8461025,40.37736155,P1498,34.5981,6.0434,4.31
-91.8461021,40.37737895,P1498,34.5631,6.0495,4.32
-91.846102,40.37739635,P1498,34.6001,6.043,4.32
-91.8461018,40.37741365,P1498,34.5871,6.0453,4.32
-91.8461018,40.37743095,P1498,34.6171,6.04,4.32
-91.8461015,40.37744835,P1498,34.6051,6.0421,4.32
-91.8461012,40.37746565,P1498,35.3151,5.9207,4.32
-91.846101,40.37748295,P1498,36.2501,5.7679,4.31
-91.8461007,40.37750035,P1498,37.1361,5.6303,4.32
-91.8461003,40.37751765,P1498,37.7442,5.5396,4.32
-91.8460999,40.37753505,P1498,37.5742,5.5647,4.32
-91.8460998,40.37755235,P1498,37.5052,5.5749,4.32
-91.8460992,40.37756985,P1498,37.4361,5.5852,4.33
-91.846099,40.37758715,P1498,37.4541,5.5825,4.33
-91.8460986,40.37760455,P1498,37.4751,5.5794,4.32
-91.8460981,40.37762195,P1498,37.2021,5.6203,4.33
-91.8460979,40.37763935,P1498,37.6292,5.5566,4.33
-91.8460975,40.37765665,P1498,37.4051,5.5898,4.33
-91.8460971,40.37767385,P1498,37.5542,5.5677,4.31
-91.8460969,40.37769125,P1498,37.4611,5.5815,4.32
-91.8460966,40.37770865,P1498,37.5452,5.569,4.32
-91.8460965,40.37772605,P1498,37.4441,5.584,4.32
-91.8460962,40.37774345,P1498,37.4521,5.5828,4.33
-91.8460959,40.37776085,P1498,37.4391,5.5848,4.33
-91.8460957,40.37777825,P1498,37.4261,5.5867,4.34
-91.8460955,40.37779565,P1498,37.4771,5.5791,4.33
-91.8460955,40.37781325,P1498,37.5282,5.5715,4.35
-91.8460952,40.37783065,P1498,37.4221,5.5873,4.35
-91.8460946,40.37784805,P1498,37.4451,5.5839,4.35
-91.8460943,40.37786565,P1498,37.3611,5.5964,4.35
-91.8460941,40.37788315,P1498,37.1381,5.63,4.35
-91.846094,40.37790055,P1498,38.2002,5.4735,4.36
-91.8460939,40.37791815,P1498,37.9582,5.5084,4.36
-91.8460937,40.37793555,P1498,33.8111,6.184,4.36
-91.8460934,40.37795315,P1498,33.8911,6.1694,4.36
-91.8460931,40.37797065,P1498,38.1642,5.4787,4.36
-91.8460928,40.37798805,P1498,38.0792,5.4909,4.35
-91.8460925,40.37800545,P1498,38.1582,5.4795,4.34
-91.8460923,40.37802295,P1498,38.2672,5.4639,4.35
-91.8460923,40.37804045,P1498,38.2062,5.4726,4.35
-91.8460921,40.37805785,P1498,38.2682,5.4638,4.35
-91.8460916,40.37807535,P1498,38.3192,5.4565,4.35
-91.8460915,40.37809285,P1498,38.2832,5.4616,4.36
-91.8460912,40.37811035,P1498,38.1962,5.4741,4.36
-91.8460908,40.37812775,P1498,38.2692,5.4636,4.35
-91.8460902,40.37814535,P1498,38.5092,5.4296,4.35
-91.8460902,40.37816285,P1498,37.7482,5.539,4.35
-91.8460899,40.37818025,P1498,37.5782,5.5641,4.36
-91.8460893,40.37819765,P1498,37.1041,5.6352,4.35
-91.846089,40.37821515,P1498,37.3601,5.5966,4.35
-91.846089,40.37823265,P1498,37.4191,5.5877,4.35
-91.8460887,40.37825005,P1498,37.3081,5.6044,4.35
-91.8460883,40.37826755,P1498,37.3931,5.5916,4.35
-91.8460883,40.37828145,P1498,37.3841,5.593,4.35
-91.8460881,40.37830245,P1498,37.2421,5.6143,4.34
-91.8460877,40.37831985,P1498,37.2901,5.6071,4.34
-91.8460874,40.37833735,P1498,37.2391,5.6148,4.35
-91.8460869,40.37835475,P1498,37.2881,5.6074,4.35
-91.8460869,40.37837205,P1498,37.3191,5.6027,4.34
-91.8460865,40.37838965,P1498,37.2991,5.6057,4.34
-91.8460867,40.37840695,P1498,37.3601,5.5966,4.34
-91.846086,40.37842445,P1498,37.1301,5.6312,4.35
-91.8460858,40.37844185,P1498,37.3761,5.5942,4.33
-91.8460858,40.37845935,P1498,38.4612,5.4364,4.35
-91.8460852,40.37847675,P1498,38.2932,5.4602,4.35
-91.8460851,40.37849425,P1498,37.9992,5.5025,4.35
-91.846085,40.37851165,P1498,38.0092,5.501,4.34
-91.8460841,40.37852915,P1498,38.1342,5.483,4.35
-91.8460843,40.37854665,P1498,38.1462,5.4813,4.34
-91.8460843,40.37856405,P1498,38.1302,5.4836,4.35
-91.8460839,40.37858145,P1498,38.1442,5.4815,4.34
-91.8460837,40.37859905,P1498,38.2172,5.4711,4.35
-91.8460833,40.37861645,P1498,38.2232,5.4702,4.35
-91.8460827,40.37863405,P1498,38.1872,5.4754,4.36
-91.8460827,40.37865145,P1498,38.2252,5.4699,4.36
-91.8460825,40.37866885,P1498,38.1482,5.481,4.35
-91.8460823,40.37868635,P1498,38.1632,5.4788,4.35
-91.8460819,40.37870385,P1498,38.1712,5.4777,4.34
-91.8460816,40.37872125,P1498,38.1922,5.4747,4.35
-91.8460813,40.37873885,P1498,38.2172,5.4711,4.36
-91.8460811,40.37875625,P1498,38.2182,5.4709,4.36
-91.8460807,40.37877365,P1498,38.2052,5.4728,4.34
-91.8460804,40.37879105,P1498,38.2292,5.4694,4.34
-91.84608,40.37880855,P1498,38.2082,5.4724,4.34
-91.8460798,40.37882605,P1498,38.2042,5.4729,4.36
-91.8460797,40.37884355,P1498,38.0832,5.4903,4.35
-91.8460795,40.37886105,P1498,37.7342,5.5411,4.36
-91.8460794,40.37887855,P1498,37.2921,5.6068,4.36
-91.846079,40.37889605,P1498,37.0561,5.6425,4.36
-91.8460786,40.37891345,P1498,37.1971,5.6211,4.36
-91.8460784,40.37893095,P1498,37.2361,5.6152,4.36
-91.8460779,40.37894845,P1498,37.3311,5.6009,4.35
-91.8460777,40.37896595,P1498,37.2741,5.6095,4.35
-91.8460776,40.37898335,P1498,37.2661,5.6107,4.35
-91.8460774,40.37900095,P1498,37.2781,5.6089,4.36
-91.8460768,40.37901845,P1498,37.2331,5.6157,4.36
-91.8460764,40.37903595,P1498,37.2421,5.6143,4.37
-91.8460766,40.37905345,P1498,37.2521,5.6128,4.36
-91.846076,40.37907095,P1498,37.2081,5.6194,4.36
-91.8460756,40.37908845,P1498,37.2451,5.6139,4.36
-91.8460754,40.37910605,P1498,37.3681,5.5954,4.36
-91.8460754,40.37912355,P1498,36.1551,5.7831,4.37
-91.8460749,40.37913885,P1498,35.0131,5.9717,4.24
-91.8460747,40.37915355,P1498,38.2812,5.4619,3.72
-91.8460746,40.37916715,P1498,38.5652,5.4217,3.61
-91.8460743,40.37917915,P1498,38.9022,5.3747,3.41
-91.8460742,40.37918905,P1498,40.1702,5.2051,2.62
-91.8460739,40.37919715,P1498,41.2252,5.0719,2.31
-91.8460738,40.37920195,P1498,41.2252,5.0719,1.37
-91.8460737,40.37920205,P1498,41.2252,5.0719,0.04
-91.8462504,40.37924705,P1498,23.1891,9.0167,3.3
-91.8462594,40.37924695,P1498,23.1891,9.0167,1.68
-91.8462633,40.37924675,P1498,23.1891,9.0167,0.57
-91.8462655,40.37924655,P1498,23.1891,9.0167,0.24
-91.846067,40.37924635,P1498,23.1891,9.0167,2.31
-91.8460848,40.37924635,P1498,23.1891,9.0167,3.36
-91.8461032,40.37924595,P1498,21.8181,9.5833,3.38
-91.8461233,40.37924645,P1498,21.1561,9.8832,3.55
-91.8461431,40.37924665,P1498,34.5201,6.057,3.63
-91.8461632,40.37924655,P1498,34.3981,6.0785,3.76
-91.8461832,40.37924645,P1498,34.3631,6.0847,3.76
-91.8462031,40.37924615,P1498,34.6051,6.0421,3.76
-91.8462229,40.37924615,P1498,34.5951,6.0439,3.75
-91.8462428,40.37924635,P1498,34.6781,6.0294,3.73
-91.8462625,40.37924645,P1498,34.7251,6.0213,3.72
-91.8462826,40.37924675,P1498,34.6751,6.0299,3.73
-91.8463023,40.37924655,P1498,34.6521,6.0339,3.73
-91.8463221,40.37924665,P1498,34.6761,6.0298,3.74
-91.8463418,40.37924695,P1498,34.7041,6.0249,3.72
-91.8463615,40.37924715,P1498,34.6551,6.0334,3.73
-91.8463807,40.37924725,P1498,34.7001,6.0256,3.68
-91.8463982,40.37924755,P1498,34.7521,6.0166,3.57
-91.8464154,40.37924725,P1498,34.9611,5.9806,3.42
-91.8464275,40.37924675,P1498,35.2121,5.938,2.51
-91.8464297,40.37924735,P1498,35.2121,5.938,0.24
-91.8464297,40.37924755,P1498,35.2121,5.938,0.04
-91.8464555,40.37924805,P1498,35.2121,5.938,2.99
-91.8464714,40.37924725,P1498,35.2121,5.938,2.99
-91.8464878,40.37924675,P1498,35.2121,5.938,3.03
-91.8465042,40.37924675,P1498,35.1011,5.9568,3.04
-91.8465211,40.37924705,P1498,35.0151,5.9714,3.1
-91.8465396,40.37924725,P1498,33.3651,6.2667,3.21
-91.8465584,40.37924745,P1498,32.2201,6.4894,3.39
-91.846576,40.37924735,P1498,32.4561,6.4422,3.42
-91.8465967,40.37924775,P1498,34.4031,6.0776,3.55
-91.8466175,40.37924665,P1498,33.0901,6.3188,3.67
-91.8466384,40.37924845,P1498,32.9281,6.3499,3.89
-91.8466591,40.37924785,P1498,33.0691,6.3228,3.93
-91.84668,40.37924715,P1498,34.7061,6.0245,3.92
-91.846701,40.37924625,P1498,36.3191,5.757,3.92
-91.8467218,40.37924655,P1498,36.9281,5.662,3.93
-91.8467427,40.37924755,P1498,37.2201,5.6176,3.93
-91.8467636,40.37924775,P1498,37.4021,5.5903,3.93
-91.8467844,40.37924795,P1498,37.4281,5.5864,3.92
-91.8468054,40.37924805,P1498,37.3271,5.6015,3.93
-91.8468264,40.37924785,P1498,37.3061,5.6047,3.94
-91.8468475,40.37924785,P1498,37.2291,5.6163,3.95
-91.8468684,40.37924805,P1498,37.0031,5.6506,3.96
-91.8468895,40.37924805,P1498,37.2501,5.6131,3.95
-91.8469105,40.37924795,P1498,37.6392,5.5551,3.95
-91.8469315,40.37924785,P1498,37.9352,5.5117,3.95
-91.8469525,40.37924855,P1498,37.7452,5.5395,3.95
-91.8469734,40.37924905,P1498,37.7102,5.5446,3.95
-91.8469944,40.37924915,P1498,37.8312,5.5269,3.95
-91.8470154,40.37924945,P1498,37.7542,5.5382,3.95
-91.8470365,40.37924965,P1498,37.7882,5.5332,3.95
-91.8470574,40.37924965,P1498,37.8202,5.5285,3.95
-91.8470785,40.37924975,P1498,37.7462,5.5393,3.96
-91.8470996,40.37924975,P1498,37.7552,5.538,3.96
-91.8471205,40.37924985,P1498,37.7222,5.5429,3.96
-91.8471415,40.37924985,P1498,37.7042,5.5455,3.95
-91.8471626,40.37924995,P1498,37.7422,5.5399,3.96
-91.8471837,40.37925005,P1498,37.7822,5.5341,3.96
-91.8472046,40.37924985,P1498,37.7642,5.5367,3.96
-91.8472256,40.37924995,P1498,37.7672,5.5363,3.95
-91.8472467,40.37925035,P1498,37.8162,5.5291,3.95
-91.8472678,40.37925015,P1498,37.7952,5.5322,3.96
-91.8472887,40.37925035,P1498,37.8002,5.5314,3.96
-91.8473098,40.37925015,P1498,37.8112,5.5298,3.96
-91.8473308,40.37925015,P1498,37.8122,5.5297,3.96
-91.8473519,40.37925015,P1498,37.8302,5.527,3.96
-91.8473729,40.37925025,P1498,37.8142,5.5294,3.95
-91.8473939,40.37925015,P1498,37.8122,5.5297,3.96
-91.8474151,40.37925055,P1498,37.8202,5.5285,3.96
-91.8474361,40.37925065,P1498,37.8142,5.5294,3.96
-91.8474571,40.37925075,P1498,37.8282,5.5273,3.96
-91.8474781,40.37925095,P1498,37.8422,5.5253,3.95
-91.8474991,40.37925085,P1498,37.8452,5.5249,3.95
-91.8475201,40.37925085,P1498,37.8202,5.5285,3.95
-91.8475413,40.37925105,P1498,37.8272,5.5275,3.96
-91.8475622,40.37925125,P1498,37.8322,5.5267,3.96
-91.8475833,40.37925115,P1498,37.8242,5.5279,3.96
-91.8476042,40.37925135,P1498,37.8672,5.5216,3.95
-91.8476253,40.37925125,P1498,37.8642,5.5221,3.95
-91.8476463,40.37925125,P1498,37.8802,5.5197,3.95
-91.8476673,40.37925135,P1498,37.8502,5.5241,3.96
-91.8476884,40.37925135,P1498,37.8482,5.5244,3.96
-91.8477095,40.37925145,P1498,37.8452,5.5249,3.97
-91.8477304,40.37925155,P1498,37.8552,5.5234,3.95
-91.8477516,40.37925155,P1498,37.8302,5.527,3.96
-91.8477726,40.37925165,P1498,37.7632,5.5368,3.95
-91.8477937,40.37925175,P1498,37.8642,5.5221,3.96
-91.8478146,40.37925175,P1498,37.1821,5.6234,3.96
-91.8478356,40.37925175,P1498,37.1081,5.6346,3.95
-91.8478565,40.37925205,P1498,37.2741,5.6095,3.95
-91.8478775,40.37925215,P1498,37.3141,5.6035,3.94
-91.8478984,40.37925225,P1498,37.2221,5.6173,3.94
-91.8479195,40.37925215,P1498,37.2501,5.6131,3.95
-91.8479404,40.37925185,P1498,37.3241,5.602,3.94
-91.8479614,40.37925295,P1498,37.3601,5.5966,3.95
-91.8479822,40.37925305,P1498,37.2531,5.6126,3.94
-91.8479983,40.37925275,P1498,37.4841,5.5781,3.75
-91.8480054,40.37925275,P1498,37.4841,5.5781,1.48
-91.8480052,40.37925265,P1498,37.4841,5.5781,1.48
-91.848214,40.37925585,P1498,37.4841,5.5781,0.03
-91.8480032,40.37925305,P1498,37.4841,5.5781,2.31
-91.8480174,40.37925295,P1498,37.4841,5.5781,3.21
-91.8480376,40.37925305,P1498,37.4841,5.5781,3.79
-91.8480575,40.37925325,P1498,37.0301,5.6464,3.78
-91.8480784,40.37925325,P1498,37.0201,5.648,3.8
-91.8480992,40.37925365,P1498,36.8781,5.6697,3.86
-91.8481202,40.37925455,P1498,36.8181,5.679,3.92
-91.8481413,40.37925355,P1498,36.8161,5.6793,3.95
-91.8481624,40.37925355,P1498,36.8181,5.679,3.95
-91.8481834,40.37925395,P1498,36.8401,5.6756,3.96
-91.8482043,40.37925415,P1498,36.8801,5.6694,3.95
-91.8482252,40.37925375,P1498,36.8911,5.6677,3.94
-91.8482463,40.37925435,P1498,36.9691,5.6558,3.94
-91.8482673,40.37925355,P1498,36.9431,5.6597,3.96
-91.8482883,40.37925335,P1498,36.9301,5.6617,3.96
-91.8483093,40.37925365,P1498,36.9891,5.6527,3.95
-91.8483301,40.37925375,P1498,37.7012,5.546,3.94
-91.8483512,40.37925425,P1498,37.4461,5.5837,3.95
-91.8483722,40.37925445,P1498,37.8552,5.5234,3.95
-91.8483931,40.37925465,P1498,38.0002,5.5023,3.95
-91.8484139,40.37925455,P1498,37.9032,5.5164,3.92
-91.8484352,40.37925505,P1498,37.9002,5.5168,3.95
-91.8484561,40.37925515,P1498,37.8202,5.5285,3.95
-91.8484771,40.37925505,P1498,37.7672,5.5363,3.97
-91.8484981,40.37925505,P1498,37.8272,5.5275,3.95
-91.848519,40.37925535,P1498,37.8032,5.531,3.95
-91.8485401,40.37925585,P1498,37.7962,5.532,3.95
-91.8485612,40.37925575,P1498,37.7582,5.5376,3.95
-91.8485822,40.37925575,P1498,37.6782,5.5493,3.96
-91.8486032,40.37925605,P1498,37.7012,5.546,3.96
-91.8486242,40.37925595,P1498,37.7032,5.5457,3.96
-91.8486452,40.37925645,P1498,37.7532,5.5383,3.95
-91.8486663,40.37925645,P1498,37.7562,5.5379,3.95
-91.8486871,40.37925655,P1498,37.4111,5.5889,3.95
-91.8487081,40.37925675,P1498,37.5452,5.569,3.96
-91.8487291,40.37925695,P1498,37.8922,5.518,3.94
-91.8487502,40.37925665,P1498,37.1711,5.625,3.95
-91.8487711,40.37925705,P1498,37.3061,5.6047,3.94
-91.8487921,40.37925725,P1498,37.3401,5.5996,3.95
-91.8488131,40.37925745,P1498,37.3271,5.6015,3.95
-91.8488341,40.37925775,P1498,37.4211,5.5875,3.95
-91.848855,40.37925785,P1498,37.2681,5.6104,3.94
-91.848876,40.37925775,P1498,37.3071,5.6045,3.94
-91.8488971,40.37925755,P1498,37.3121,5.6038,3.95
-91.848918,40.37925785,P1498,37.2581,5.6119,3.95
-91.848939,40.37925785,P1498,37.2941,5.6065,3.95
-91.84896,40.37925795,P1498,37.3031,5.6051,3.95
-91.8489811,40.37925795,P1498,37.2791,5.6087,3.95
-91.849002,40.37925775,P1498,37.2841,5.608,3.95
-91.849023,40.37925795,P1498,37.2981,5.6059,3.95
-91.8490441,40.37925775,P1498,37.2791,5.6087,3.95
-91.849065,40.37925765,P1498,37.3161,5.6032,3.95
-91.849086,40.37925755,P1498,37.3041,5.605,3.94
-91.8491071,40.37925765,P1498,37.3151,5.6033,3.95
-91.849128,40.37925745,P1498,37.3091,5.6042,3.95
-91.849149,40.37925775,P1498,37.2931,5.6066,3.95
-91.8491697,40.37925795,P1498,37.2791,5.6087,3.94
